solicitud_id,laboratorio_id,fecha_reserva,hora_inicio,hora_fin,numero_participantes,estado
fd562abf-56e6-5068-94d5-cc0a0a5b8bfa,d76d770e-14c2-5fea-bf8b-28f95250e124,2025-03-15,14:00:00,17:00:00,34,APROBADA
1f8ae8f0-056f-5d4f-9f6e-cda8314254bc,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2025-02-17,07:30:00,09:30:00,28,APROBADA
1f854674-f73f-509a-bc12-52f80b69a9bf,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2025-06-08,12:00:00,14:00:00,27,APROBADA
14dd9d56-72b5-5321-94d0-1c6ead984e7d,4b4a10f4-36fa-5109-bc5d-14e24370c164,2024-11-06,15:00:00,17:00:00,32,APROBADA
934e51de-ad36-5dc8-ae15-414a583ec4a5,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-08-14,08:00:00,11:00:00,32,APROBADA
a3fd3ecf-20af-5b48-8c3a-9c650d40cf11,2574a671-d58d-5db3-8c9f-2518d8a8d790,2025-05-04,09:30:00,12:30:00,28,APROBADA
5c7d06c7-519e-59ed-a2a1-5439f8aa99ac,b8969593-19a7-5a43-84c0-d52e63ac0cb4,2025-06-21,14:30:00,16:00:00,25,APROBADA
5a5e4939-f7f2-5f3a-a47e-f62cbcf92062,d056b3a8-8204-507a-b6c1-1f1203a87651,2025-02-11,09:30:00,11:30:00,32,APROBADA
a8c6a50b-2b7b-52c4-b7c4-d2a3f09742e7,eb4139b4-3715-5623-a990-d045271440a9,2024-07-12,09:00:00,11:00:00,26,APROBADA
64018543-f25d-53b7-a2f0-1a8973797f45,dd609563-702d-543d-a49a-0ce27a83f234,2024-12-28,15:30:00,18:30:00,26,APROBADA
0ac90457-5556-55b2-b578-5e698f50b110,e5da4cff-29aa-5f05-8532-70f093603e74,2025-06-11,08:30:00,10:00:00,27,APROBADA
bab9a228-c0b5-500f-9b2d-ff05432bbeae,6903b35b-c2a6-5770-98e5-743c2bc06b45,2025-03-09,11:00:00,14:00:00,30,APROBADA
e951d62a-f89e-5145-999d-28053de5ff4d,da1fe6a7-058c-5ad3-a10e-f529804a44b5,2025-01-22,17:00:00,18:30:00,31,APROBADA
29bbcab2-5a76-5657-b1fd-d8cafdbf17b2,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2024-12-18,12:30:00,15:30:00,27,APROBADA
e8fa1891-305b-506d-82a5-bba75a2e747d,c1489a8f-1dff-511e-b025-5a10261901d7,2025-06-25,17:00:00,18:00:00,25,APROBADA
855e9440-db85-5767-b372-b9057bccaf5b,ef815f08-b586-5f03-964a-a08004eaebf3,2025-05-16,17:00:00,19:00:00,36,APROBADA
6e808266-6045-5de4-abd3-42274ad50041,e5da4cff-29aa-5f05-8532-70f093603e74,2025-06-16,17:00:00,19:00:00,39,APROBADA
7a77bfef-304a-539c-a630-b6cb44098279,dd609563-702d-543d-a49a-0ce27a83f234,2024-12-04,13:00:00,14:00:00,38,APROBADA
03eff417-65d3-57d3-abbc-f3ef51660ddd,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2024-10-15,13:30:00,16:30:00,26,APROBADA
ab75a39b-f721-58c2-8bf3-fb9e48bbbcb4,eb4139b4-3715-5623-a990-d045271440a9,2024-07-13,07:00:00,09:00:00,27,APROBADA
6031563c-8c2d-5dff-a296-6e6692dde8fd,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-12-05,15:30:00,16:30:00,30,APROBADA
7d083982-03a1-55a4-9869-e60846494806,6c814918-8ba0-52cc-9377-6d60b7946f8b,2024-08-25,14:00:00,16:00:00,27,APROBADA
e96145c0-9b20-563f-bbac-ae60ac879500,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2024-09-07,10:30:00,12:30:00,39,APROBADA
1d5f0ddd-192d-5132-b357-a9c4e9e1e75a,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2025-03-02,13:00:00,14:30:00,31,APROBADA
4e63dab6-bdd7-5b54-980a-79d93878fb5c,e5da4cff-29aa-5f05-8532-70f093603e74,2024-09-16,15:00:00,17:00:00,27,APROBADA
21953e08-7c1e-55fe-9e06-002ca0f46f4b,aad269e7-97f7-5e2d-9c43-cf84b49bd847,2024-09-17,12:00:00,14:00:00,26,APROBADA
f2d886c8-0f9f-5ecc-a06b-8af3b938116f,6d481120-dab0-50c8-8f1b-33cf911e9573,2025-02-11,17:00:00,19:00:00,44,APROBADA
43b10cb5-34a6-593e-aa86-806d88bf93ae,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2024-09-09,19:00:00,20:30:00,30,APROBADA
a73d8ee8-4c9c-5bc3-8267-c302836185aa,23c254ed-4635-5cec-baa9-656efa7fd130,2024-10-11,18:00:00,19:30:00,27,APROBADA
7400b56c-27a5-582b-9754-ab70f138d6e2,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2025-06-25,18:00:00,21:00:00,32,APROBADA
7b3776a8-1f23-5862-b663-e9e520d611ee,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2024-09-02,13:30:00,14:30:00,27,APROBADA
ae1a5e8f-685b-5d82-99a0-491d39c2656a,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2024-07-03,17:00:00,18:00:00,31,APROBADA
fd1dc65c-6977-578e-b68b-5e1c0d525b79,1a0b71d7-4721-5998-bd82-de26b25b5771,2025-01-02,09:30:00,11:30:00,31,APROBADA
c3a973d0-9895-53ee-a200-8f120b80d137,dd609563-702d-543d-a49a-0ce27a83f234,2025-03-02,09:00:00,10:30:00,32,APROBADA
f86000ec-d0e9-5c73-b6ba-f5d5247ab935,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2024-12-10,12:30:00,14:30:00,32,APROBADA
c482137a-c910-5c0e-8b5d-570b4c80f1b3,c1489a8f-1dff-511e-b025-5a10261901d7,2025-03-30,14:30:00,16:00:00,31,APROBADA
17835272-904a-5ed8-b16f-44ec8d260e64,2574a671-d58d-5db3-8c9f-2518d8a8d790,2024-12-04,14:30:00,16:00:00,25,APROBADA
cca9d524-ede8-5ae7-8b01-9c27bdfa0780,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-05-14,13:30:00,15:00:00,26,APROBADA
c3674ccc-6d45-5df0-8ccf-1dc1e15afe1e,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2025-02-15,17:30:00,18:30:00,27,APROBADA
ea3cd3d7-c8bb-578a-bc42-e8988fd23b8a,dd609563-702d-543d-a49a-0ce27a83f234,2024-07-19,14:30:00,16:00:00,29,APROBADA
e44eecd5-c04a-5e73-9675-94a88e3fe324,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2025-03-06,09:00:00,10:00:00,40,APROBADA
1522eaf4-741c-5b8c-a5ba-8da0e006077f,ef815f08-b586-5f03-964a-a08004eaebf3,2024-10-19,15:30:00,18:30:00,34,APROBADA
bbdb081d-8717-50d2-a74b-6052ace44769,aad269e7-97f7-5e2d-9c43-cf84b49bd847,2024-09-11,12:00:00,13:00:00,30,APROBADA
a8397c38-a18b-5e7a-bd35-cb23d696709c,6c814918-8ba0-52cc-9377-6d60b7946f8b,2024-09-12,17:30:00,19:00:00,38,APROBADA
6a3f9a7b-c282-5fe4-a38c-0a0369245164,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2025-05-15,16:00:00,17:00:00,39,APROBADA
df64b938-8850-567a-b9a5-e79dcd2118b9,7bcb3d0c-2500-5f01-abe8-d24e962af50e,2025-04-16,10:00:00,12:00:00,32,APROBADA
bf7cbd38-c9ff-5eb7-85a8-bcdc82f3ac77,10225e74-7c22-5384-8cdc-396a168ec651,2025-03-22,10:00:00,13:00:00,27,APROBADA
d635c715-c1e4-5164-9302-969bca30e106,2574a671-d58d-5db3-8c9f-2518d8a8d790,2025-05-15,12:30:00,14:00:00,37,APROBADA
afe5ff14-57ee-5569-8d08-e5ccb283d799,2574a671-d58d-5db3-8c9f-2518d8a8d790,2024-09-12,09:30:00,10:30:00,26,APROBADA
9ecb6c44-2af9-5020-a651-226db0eff14e,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2024-09-06,18:00:00,19:00:00,34,APROBADA
2a21a119-6719-5e0c-9284-e90741d051a3,c1489a8f-1dff-511e-b025-5a10261901d7,2025-01-03,10:00:00,12:00:00,32,APROBADA
1e200097-4896-522c-be8d-546021fa9562,ef815f08-b586-5f03-964a-a08004eaebf3,2025-05-25,11:00:00,14:00:00,26,APROBADA
e668496a-6ab4-5367-ac5c-80ded10a0420,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2025-02-18,10:30:00,12:30:00,34,APROBADA
47e57e57-adcd-58a8-a0cc-181f5f2566d5,b8969593-19a7-5a43-84c0-d52e63ac0cb4,2025-01-15,10:30:00,13:30:00,26,APROBADA
524b390a-c223-5179-8a69-b3f8533c2375,d056b3a8-8204-507a-b6c1-1f1203a87651,2025-06-27,17:30:00,19:30:00,32,APROBADA
8df5231e-f847-53aa-9c33-389f02606369,7bcb3d0c-2500-5f01-abe8-d24e962af50e,2025-06-21,15:00:00,17:00:00,26,APROBADA
e36f5e9c-a86d-5d7a-bd2e-0ae069900148,b8969593-19a7-5a43-84c0-d52e63ac0cb4,2025-05-17,13:30:00,16:30:00,27,APROBADA
b11d62ee-e019-583b-a280-42a8150ca14f,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-07-04,14:30:00,16:00:00,36,APROBADA
523259f0-cafa-5efa-be68-489a764fd1ea,eb4139b4-3715-5623-a990-d045271440a9,2025-06-04,13:30:00,15:00:00,25,APROBADA
2248d0ae-a75d-5f7e-9896-6df0539ca53a,c1489a8f-1dff-511e-b025-5a10261901d7,2025-01-16,19:00:00,21:00:00,26,APROBADA
c87f6d33-838e-5d70-8349-8327966f4a3b,706ea773-fd09-5587-a465-302616f9d571,2024-09-08,14:00:00,15:30:00,30,APROBADA
d8c27392-f13d-55dd-acab-63e1e52057c0,c1489a8f-1dff-511e-b025-5a10261901d7,2024-09-17,14:30:00,17:30:00,25,APROBADA
3358abc0-cc2b-5a73-baa1-231aa20ef4e6,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2025-01-16,16:30:00,17:30:00,35,APROBADA
7d087d69-bd12-5811-9052-2a3a4b313042,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-03-13,11:00:00,12:30:00,27,APROBADA
53ac8182-487b-5d08-9981-d7f3f6e7d6eb,d76d770e-14c2-5fea-bf8b-28f95250e124,2025-02-08,11:30:00,12:30:00,38,APROBADA
671f4a90-83fa-5984-b0a0-8e8419edb299,05a1191e-b84b-597d-b970-b04889cc30ee,2025-04-16,11:30:00,13:30:00,36,APROBADA
2dbeb023-4b1b-5d3e-b41a-4e9b4cfa7c71,1a0b71d7-4721-5998-bd82-de26b25b5771,2025-04-20,10:30:00,12:30:00,35,APROBADA
ef95f1c4-ba4a-5f12-8b19-a07abfc1c9e2,aad269e7-97f7-5e2d-9c43-cf84b49bd847,2025-02-10,07:00:00,09:00:00,27,APROBADA
64eb285d-2afa-5ade-81d7-1e87725713b2,c1489a8f-1dff-511e-b025-5a10261901d7,2024-08-28,17:30:00,18:30:00,29,APROBADA
dab8624a-325b-539f-82f2-80c2dba70f57,e5da4cff-29aa-5f05-8532-70f093603e74,2024-07-09,15:00:00,16:00:00,28,APROBADA
8a3f2914-c412-55c5-9ad0-73a7a7cc9830,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2024-09-24,09:30:00,10:30:00,36,APROBADA
2278aa64-ea2d-55c6-84f3-97f4aac14c23,706ea773-fd09-5587-a465-302616f9d571,2024-08-09,19:00:00,22:00:00,36,APROBADA
facbeb81-51a6-5d0b-b398-2a57d54384a7,0880d439-8834-59c1-bfce-e7f3da722b3f,2025-03-20,10:30:00,13:30:00,42,APROBADA
dfc4a897-3c4d-5ab5-b665-3fd21cad5f6e,6d481120-dab0-50c8-8f1b-33cf911e9573,2024-08-20,13:00:00,14:00:00,33,APROBADA
5df4c8e9-bd28-5cb6-8fd2-784cfdad84a5,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2024-09-21,08:00:00,09:00:00,31,APROBADA
0b15338f-04e8-5ec8-bdf9-6cf980a4b701,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2025-06-14,12:30:00,15:30:00,25,APROBADA
3d4b3a3a-e380-57ce-89c3-58d923102313,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2025-02-23,16:00:00,17:00:00,27,APROBADA
ccdee891-2a74-59e6-8b87-a7d9254d75ea,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2024-10-20,16:30:00,18:30:00,30,APROBADA
1d194951-aedf-5468-9541-e6f7d817d406,23c254ed-4635-5cec-baa9-656efa7fd130,2024-09-23,09:00:00,10:00:00,27,APROBADA
e2468b48-7734-5ad7-a660-ed85707508ab,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-08-21,13:00:00,14:00:00,32,APROBADA
2dc17aea-4e3d-5504-9036-5883f9f525c2,6c814918-8ba0-52cc-9377-6d60b7946f8b,2024-11-20,15:00:00,18:00:00,32,APROBADA
a20a448b-2d98-5506-bd26-62235ceef898,23c254ed-4635-5cec-baa9-656efa7fd130,2025-05-29,07:00:00,08:00:00,27,APROBADA
44191f8d-d7a2-5d91-99dd-708abe072a05,dd609563-702d-543d-a49a-0ce27a83f234,2024-11-16,10:30:00,11:30:00,32,APROBADA
da314a71-52a3-5b94-8796-7cb4b433c2e1,6c814918-8ba0-52cc-9377-6d60b7946f8b,2024-10-03,12:00:00,14:00:00,27,APROBADA
50181813-be4f-5682-aed7-5ff3fb16e896,6903b35b-c2a6-5770-98e5-743c2bc06b45,2024-12-04,19:00:00,21:00:00,28,APROBADA
b7db139a-3f59-5b5f-974d-e7d53a733669,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2024-10-28,13:30:00,14:30:00,33,APROBADA
420bd780-bd34-5dd4-8427-2ad7569c743d,0880d439-8834-59c1-bfce-e7f3da722b3f,2025-02-03,13:00:00,15:00:00,39,APROBADA
790b9fb8-03b7-561a-ad41-9de3cfd97c06,8fd4b53b-1d49-5307-8a1a-e184999a4434,2024-10-19,10:00:00,11:30:00,25,APROBADA
fbd01a65-0cab-5e4a-93de-94634c6b2c06,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2024-09-10,11:30:00,12:30:00,30,APROBADA
e6074482-4ceb-53ab-9998-22920bcae58b,10225e74-7c22-5384-8cdc-396a168ec651,2025-03-09,12:00:00,13:30:00,28,APROBADA
47e06a81-c291-550f-984d-b0d04b2639ee,6903b35b-c2a6-5770-98e5-743c2bc06b45,2024-10-03,08:30:00,10:00:00,27,APROBADA
77fdc00e-ff2f-555b-9a42-1887c9a163f1,706ea773-fd09-5587-a465-302616f9d571,2025-01-12,08:00:00,09:00:00,27,APROBADA
122ce82d-b30f-559b-bd3d-2a15bd47fd62,da1fe6a7-058c-5ad3-a10e-f529804a44b5,2025-03-23,13:00:00,14:30:00,26,APROBADA
bf734acd-c162-5698-948b-29d75bdf23f1,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2024-11-26,19:00:00,21:00:00,39,APROBADA
bf3ff91c-e4ae-5900-ac66-b1eb3654f889,d76d770e-14c2-5fea-bf8b-28f95250e124,2024-08-02,18:00:00,20:00:00,36,APROBADA
23a3c46b-1ad9-5727-b7ae-cfbffa50779f,706ea773-fd09-5587-a465-302616f9d571,2025-01-31,11:00:00,13:00:00,34,APROBADA
205cda24-651e-51ef-bf3c-d6233922b486,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-11-17,14:30:00,15:30:00,36,APROBADA
82c92732-32af-5ce5-8a00-5ef31f1cf5f0,e5da4cff-29aa-5f05-8532-70f093603e74,2025-03-02,12:00:00,15:00:00,26,APROBADA
8b562f8e-0657-55de-9696-a877754b13f8,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2025-01-06,18:30:00,21:30:00,35,APROBADA
07fc3653-7f33-5281-ac9a-152963e542fa,05a1191e-b84b-597d-b970-b04889cc30ee,2025-02-27,17:30:00,18:30:00,32,APROBADA
aec41bec-8c4c-5d77-93be-caaa6ab1cf51,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2024-10-12,16:00:00,17:30:00,42,APROBADA
7dd75d0c-6884-546a-9a2c-91f30460a94e,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2025-03-25,11:00:00,13:00:00,31,APROBADA
9c7dc313-f285-5d4f-a807-9f7ec703b798,0880d439-8834-59c1-bfce-e7f3da722b3f,2024-07-21,17:00:00,18:00:00,45,APROBADA
bfcd459f-017d-5970-bd7b-68e2920a0f04,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-06-23,16:30:00,18:30:00,28,APROBADA
9a617fbc-e0ce-5bbe-bafd-b63d2c260c03,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2025-05-19,18:00:00,21:00:00,35,APROBADA
f150e25f-ca11-520b-90d2-159ad36981d3,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2025-06-13,19:00:00,21:00:00,25,APROBADA
f4b413f5-afb5-5ffb-933b-f48f2ad57725,0880d439-8834-59c1-bfce-e7f3da722b3f,2025-01-19,12:30:00,13:30:00,31,APROBADA
8a7c5c25-3db9-5a81-8c10-f44e5fc78f7f,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2024-08-12,17:30:00,20:30:00,40,APROBADA
d787d8f6-5759-526c-b371-c938bddc13a2,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2025-04-19,18:00:00,20:00:00,29,APROBADA
25d93d8d-78ef-5261-9da4-2434f8960fc4,7d424b25-0f98-5f10-b2a8-ed9ddcd33e7a,2025-02-28,08:00:00,10:00:00,28,APROBADA
d5811814-571c-5d27-ac5f-c30de2b2a732,ef815f08-b586-5f03-964a-a08004eaebf3,2025-01-13,13:30:00,15:30:00,34,APROBADA
2861a84d-7306-50b1-89f6-44194de4a4ad,f5e43a2a-032c-562e-837a-ff3c72abffb4,2024-08-24,14:00:00,15:30:00,25,APROBADA
a20ec9aa-d56d-5b8b-9264-3675e5743aa2,8fd4b53b-1d49-5307-8a1a-e184999a4434,2024-12-02,11:30:00,12:30:00,30,APROBADA
3039bb52-e290-53a2-8a3a-f9ce003894e0,4b4a10f4-36fa-5109-bc5d-14e24370c164,2024-10-22,08:00:00,10:00:00,30,APROBADA
2571a2ae-7727-5dbb-b3db-4f1894d4a01f,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-01-26,16:00:00,17:00:00,28,APROBADA
874af990-acdc-5d98-8d98-cbbbad99e0c0,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2024-12-05,13:30:00,14:30:00,45,APROBADA
3732f03d-55f8-5a31-8c81-cbe34fbb4c58,a22ee2bf-332c-5ac1-ae12-28ce7b0033a1,2025-02-13,14:00:00,17:00:00,32,APROBADA
9fc7c6b8-bcfe-5ad1-bedf-8c2196c94844,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2025-06-13,12:30:00,14:00:00,37,APROBADA
60960802-5b24-57f5-87a0-379b242a2b48,10225e74-7c22-5384-8cdc-396a168ec651,2024-07-20,08:30:00,09:30:00,28,APROBADA
b7b469f1-1f1b-5968-82bc-7ab023f08d04,d76d770e-14c2-5fea-bf8b-28f95250e124,2024-10-18,12:00:00,14:00:00,35,APROBADA
cc1ab5c6-888a-5a36-9b8c-c7b694856bfc,e5da4cff-29aa-5f05-8532-70f093603e74,2024-11-07,12:30:00,14:00:00,36,APROBADA
f31b1cd9-8fa7-5e12-8c22-6e6e385dce7f,4b4a10f4-36fa-5109-bc5d-14e24370c164,2025-01-13,10:30:00,12:30:00,26,APROBADA
5e2256e3-5cf4-53e6-811a-f7bbabe57188,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2024-10-01,07:00:00,08:00:00,26,APROBADA
3471d0af-666e-58b8-a7f6-06d2d9605ce1,da1fe6a7-058c-5ad3-a10e-f529804a44b5,2025-03-05,14:00:00,17:00:00,32,APROBADA
4355bd1b-9a12-587a-bf82-4a6b5f68c89f,8fd4b53b-1d49-5307-8a1a-e184999a4434,2025-02-06,09:00:00,10:00:00,28,APROBADA
417827d9-0f8d-5d67-84e1-1077006fbfb2,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2024-11-20,07:30:00,08:30:00,41,APROBADA
b3350b30-6202-5f81-b4f5-4d5931824965,2574a671-d58d-5db3-8c9f-2518d8a8d790,2024-12-21,11:30:00,12:30:00,31,APROBADA
95fc49be-0f38-5d05-a448-cde6a4101694,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2024-07-02,07:30:00,10:30:00,29,APROBADA
c224f743-4197-5794-a936-1fd599ef4789,d056b3a8-8204-507a-b6c1-1f1203a87651,2024-07-23,15:00:00,16:30:00,31,APROBADA
a9085f53-43f2-5e84-b008-e128dd7fcfb2,b8969593-19a7-5a43-84c0-d52e63ac0cb4,2024-11-20,09:30:00,10:30:00,30,APROBADA
8ccfc715-e79b-51df-937a-274fe245d6ce,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2025-02-17,14:00:00,17:00:00,26,APROBADA
224031d2-585e-584a-8163-e32d34362479,23c254ed-4635-5cec-baa9-656efa7fd130,2024-09-11,10:00:00,13:00:00,29,APROBADA
3280e645-9850-5f7c-8147-ba40716deb8f,8fd4b53b-1d49-5307-8a1a-e184999a4434,2025-05-04,13:30:00,16:30:00,31,APROBADA
774fae99-a9cf-5fb9-8d21-b35d1b761803,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2025-06-21,12:30:00,13:30:00,34,APROBADA
35c0e80a-2919-5b89-ba87-4bae18f1d500,10225e74-7c22-5384-8cdc-396a168ec651,2025-02-15,15:00:00,17:00:00,25,APROBADA
eda516bd-8219-5399-9fc4-7674623ad742,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2024-07-07,16:00:00,17:00:00,29,APROBADA
460e051b-6267-5a85-9e05-421a5b3b2c2e,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2025-05-09,12:00:00,15:00:00,29,APROBADA
4b68f08a-5d37-5ee2-8ded-b5d04a6195b9,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2024-12-19,10:00:00,13:00:00,40,APROBADA
896bba77-7ebf-5677-b269-88fa7accd516,b8969593-19a7-5a43-84c0-d52e63ac0cb4,2025-03-24,15:30:00,16:30:00,29,APROBADA
3fb3228b-a0bc-5804-ab00-55e9743cf635,d76d770e-14c2-5fea-bf8b-28f95250e124,2024-08-02,10:30:00,12:30:00,37,APROBADA
9745d33b-eafb-538a-91cd-d36947ad1691,1a0b71d7-4721-5998-bd82-de26b25b5771,2024-12-30,10:00:00,12:00:00,43,APROBADA
7ba9bdfd-3dd7-56f2-ac20-faf24797d7ba,6d481120-dab0-50c8-8f1b-33cf911e9573,2025-03-21,10:00:00,12:00:00,39,APROBADA
47b484b6-ac4d-56cd-9360-0cd6492a7c8a,0880d439-8834-59c1-bfce-e7f3da722b3f,2024-12-28,16:30:00,18:30:00,40,APROBADA
332ad7c2-6c80-516a-a528-d63658d22fcb,2574a671-d58d-5db3-8c9f-2518d8a8d790,2024-11-08,16:30:00,19:30:00,27,APROBADA
2e0ad521-ce17-5cbe-a8a3-7e6e878db510,6c814918-8ba0-52cc-9377-6d60b7946f8b,2025-05-10,10:30:00,11:30:00,34,APROBADA
effe0700-4a16-51ff-965f-ef50c8c96d1b,8fd4b53b-1d49-5307-8a1a-e184999a4434,2025-06-29,12:00:00,13:00:00,29,APROBADA
f83c7f89-7c2b-5469-a2b2-12afeeeed851,dd609563-702d-543d-a49a-0ce27a83f234,2025-01-10,14:00:00,16:00:00,37,APROBADA
c776b4d7-66dc-5d23-bd73-748c6bb0977f,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2025-01-24,10:00:00,12:00:00,34,APROBADA
bb145d33-8501-5cd1-94ad-9c2048525cd4,e5da4cff-29aa-5f05-8532-70f093603e74,2024-09-21,16:00:00,17:30:00,33,APROBADA
b6116fea-ac1b-5fa2-a0a6-f7085d25679a,a40fe9f0-87fa-5853-968f-5cedd5939e8a,2025-04-19,11:30:00,14:30:00,25,APROBADA
f8953010-444c-54d4-8fdb-5683a3b01ea0,aad269e7-97f7-5e2d-9c43-cf84b49bd847,2025-03-09,15:30:00,17:00:00,28,APROBADA
502ac246-a0f2-57b7-a115-fecb464c47af,dd609563-702d-543d-a49a-0ce27a83f234,2024-10-09,18:30:00,20:00:00,28,APROBADA
95361e0b-f267-512a-9c54-e13aac4b51a8,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2024-09-18,10:30:00,12:30:00,34,APROBADA
f693bb43-f8cc-538f-a3cc-3f04d757a2a6,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2025-04-03,18:30:00,19:30:00,44,APROBADA
0a0ac773-2fb4-5666-ac62-794ed06cd8d3,05a1191e-b84b-597d-b970-b04889cc30ee,2024-08-05,17:30:00,20:30:00,36,APROBADA
95b9e49b-40f4-5805-925e-1619585994c3,da1fe6a7-058c-5ad3-a10e-f529804a44b5,2025-01-10,16:30:00,18:00:00,36,APROBADA
0cfe4c4a-abd2-5108-9b08-f26a2ab22276,eb4139b4-3715-5623-a990-d045271440a9,2025-05-03,12:30:00,14:30:00,27,APROBADA
bbeab265-a141-59c0-845f-3ad3e4cbf2a9,dd609563-702d-543d-a49a-0ce27a83f234,2024-07-12,07:30:00,09:30:00,38,APROBADA
ced67762-e89e-5fb3-87cc-33a4bfec4adc,dd609563-702d-543d-a49a-0ce27a83f234,2025-05-29,17:30:00,19:30:00,40,APROBADA
c85619ec-74a2-55e6-9edc-25f416d9851e,e5da4cff-29aa-5f05-8532-70f093603e74,2025-06-10,11:30:00,13:00:00,39,APROBADA
130a3093-e07e-59c2-9ab0-d38bfcaba874,b46607fb-d28f-5c06-a3a8-091cb9d995ec,2025-01-12,17:00:00,19:00:00,29,APROBADA
3e5ff64a-9689-5aed-90ce-be0ad9b7d5ce,1a0b71d7-4721-5998-bd82-de26b25b5771,2025-01-27,15:00:00,16:00:00,35,APROBADA
59f9e200-ff40-5f99-af96-ebf2e58954de,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2024-09-08,11:00:00,14:00:00,27,APROBADA
62d5434c-3c4b-5f4c-be3d-f31c3142caa8,45b00d8f-2f79-52ba-8b17-e7d6ee0b476f,2025-03-20,18:30:00,21:30:00,30,APROBADA
d85629df-d026-525d-b129-eab2f0fe73d1,d76d770e-14c2-5fea-bf8b-28f95250e124,2024-08-27,10:30:00,11:30:00,34,APROBADA
650ab91e-2666-5459-8692-6f0b867da062,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2025-06-15,14:00:00,15:30:00,42,APROBADA
1caf9e0c-6c18-5d8a-a05e-d4ee15fb870f,d7ce39c6-be5b-537a-ae81-d449a1710ff2,2024-08-01,10:00:00,13:00:00,31,APROBADA
df682642-b04c-5812-906f-3505a0d9eb52,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-02-14,16:00:00,17:30:00,26,APROBADA
e7092ed5-dcc3-5156-b3d7-b7096bdd076f,10225e74-7c22-5384-8cdc-396a168ec651,2024-11-08,17:00:00,20:00:00,28,APROBADA
2b40c0d4-0b82-522d-a3f4-99643effcd29,f5e43a2a-032c-562e-837a-ff3c72abffb4,2025-06-02,14:30:00,17:30:00,26,APROBADA
62bdfc61-4060-52be-8837-4db39469c967,1dee66e3-0076-5033-8ba0-70dd67e8aea0,2025-05-13,17:00:00,19:00:00,37,APROBADA
258d84f9-56c6-5a55-8518-b0a5d952a946,23c254ed-4635-5cec-baa9-656efa7fd130,2024-08-19,12:30:00,13:30:00,29,APROBADA
